id_contribuinte,cnpj,razao_social,cnae,desc_cnae,porte,regime_tributario,bairro,data_abertura,ativo,risco_latente,email,telefone
1859,93.907.737/2954-00,da Costa Ltda.,8630-5,Atividades de atenção à saúde,MEI,MEI,Porto Grande,2016-06-25,1,0,pcamargo@da.br,84 2221-1297
1860,80.162.585/1502-00,Lima Caldeira - EI,6920-6,Atividades contábeis,ME,Simples Nacional,Catiapoa,2016-08-14,1,0,da-motajuliana@rios.gov.br,0300 175 7737
1861,02.814.353/1279-00,Dias S.A.,6201-5,Desenvolvimento de software,MEI,MEI,Vila São Jorge,2020-01-05,1,1,danielasampaio@mendonca.edu.br,+55 (061) 3271 7040
1862,79.531.112/3590-00,da Rosa,4330-4,Acabamentos em construção,MD,Lucro Presumido,Glória,2021-04-14,1,0,marcos-viniciusazevedo@carvalho.com.br,84 1397 6458
1863,27.428.662/5108-00,Vargas Rios S/A,5620-1,Serviços de alimentação,ME,Lucro Presumido,Vila São Jorge,2025-05-18,1,2,joao-vitornovais@castro.com,+55 61 8785 0771
1864,55.451.460/9193-00,Alves Ltda.,4330-4,Acabamentos em construção,MEI,MEI,Esplanada dos Barreiros,2025-04-06,1,0,rafaelsouza@nunes.com.br,11 7867 5301
1865,45.553.706/2728-00,Azevedo S.A.,7490-1,Consultoria empresarial,MEI,MEI,Vila Nova,2023-10-10,1,0,calebe33@peixoto.br,(041) 1956-6254
1866,37.461.215/7562-00,Correia Jesus Ltda.,9602-5,Cabeleireiros e similares,MEI,MEI,Catiapoa,2019-07-25,1,2,barbosabrayan@da.net,(081) 9642-9895
1867,60.848.187/6209-00,Leão Costela - ME,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Japuí,2022-05-14,1,0,rafaela38@moura.gov.br,(061) 8341 0981
1868,31.963.039/9516-00,Ramos S.A.,6202-3,Desenvolvimento de sistemas,MEI,MEI,Alto da Boa Vista,2020-02-12,1,0,alvesana-liz@garcia.com,+55 (041) 7728-1408
1869,05.998.226/7312-00,da Mota - EI,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Vila São Jorge,2022-07-21,1,1,joanaguerra@oliveira.com,+55 61 2785 8389
1870,38.880.485/1420-00,Fonseca,4120-4,Construção de edifícios,EPP,Lucro Presumido,Glória,2024-12-13,1,0,rezendehellena@rocha.com,+55 (041) 2806-0339
1871,45.028.231/3427-00,Fonseca Ltda.,4921-3,Transporte rodoviário coletivo,MD,Lucro Presumido,Vila Bocaina,2016-09-27,1,1,thomasviana@goncalves.com,+55 81 8715-9980
1872,72.991.154/9044-00,Ferreira,6920-6,Atividades contábeis,EPP,Lucro Presumido,Vila Bocaina,2023-07-20,1,0,maria-sophia96@rodrigues.gov.br,+55 41 8336 9594
1873,43.695.310/2977-00,Silva S.A.,7490-1,Consultoria empresarial,MEI,MEI,Vila Nova,2024-02-12,1,0,amandaramos@caldeira.com.br,+55 (071) 4245-0711
1874,62.917.926/5173-00,Freitas,8599-6,Treinamento e capacitação,EPP,Lucro Presumido,Centro,2022-05-01,1,0,rcassiano@da.br,(041) 8876 0180
1875,62.910.873/9221-00,Duarte,4771-7,Comércio farmacêutico,ME,Simples Nacional,Ilha Porchat,2024-03-26,1,2,maria-laura59@peixoto.com,(021) 1211-4632
1876,15.737.671/0529-00,Andrade Ferreira - EI,4330-4,Acabamentos em construção,MD,Lucro Real,Alto da Boa Vista,2017-09-22,1,2,monteiromirella@da.br,(061) 1393 6217
1877,74.599.153/0445-00,Rezende S.A.,8511-2,Educação infantil,MEI,MEI,Centro,2024-03-24,1,1,usiqueira@farias.br,0800-420-3753
1878,68.387.890/3450-00,Sales,5620-1,Serviços de alimentação,MEI,MEI,Japuí,2018-04-24,1,0,vitoriaborges@nogueira.com,+55 84 0148-9430
1879,60.304.093/4675-00,Vasconcelos,6911-7,Atividades jurídicas,MEI,MEI,Parque Bitaru,2023-02-17,1,0,joao-guilhermegoncalves@alves.edu.br,(071) 4302 8546
1880,68.810.138/2721-00,Albuquerque S/A,7490-1,Consultoria empresarial,ME,Simples Nacional,Catiapoa,2020-09-04,0,1,opeixoto@leao.gov.br,+55 (041) 4140 4605
1881,34.601.842/2013-00,Pires,6911-7,Atividades jurídicas,MEI,MEI,Catiapoa,2023-02-15,1,1,raul65@novaes.br,(021) 3441-1908
1882,32.083.168/1636-00,Abreu,5310-5,Atividades dos correios,ME,Simples Nacional,Vila São Jorge,2018-07-05,1,0,pereiraleo@cardoso.com.br,+55 (071) 6390 9358
1883,73.690.789/4767-00,Gonçalves Santos S/A,4330-4,Acabamentos em construção,ME,Simples Nacional,Vila Nova,2019-06-20,1,0,novaessamuel@mendonca.com,(081) 7202-6453
1884,21.410.707/1634-00,Monteiro,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila São Jorge,2024-02-11,1,0,dmendes@campos.org,41 7812 7120
1885,23.708.511/9194-00,Ribeiro,6201-5,Desenvolvimento de software,MEI,MEI,Vila Margarida,2022-02-13,1,0,sophia12@da.com.br,+55 (041) 6836-4141
1886,56.972.965/5619-00,Moraes - EI,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Cidade Nautica,2016-08-05,1,2,cecilia99@vieira.com.br,0800 671 8373
1887,37.718.862/6395-00,Rocha,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Margarida,2025-04-25,1,1,spacheco@da.org,+55 21 4043-2688
1888,67.830.557/3713-00,Novaes,5611-2,Restaurantes e similares,EPP,Lucro Presumido,Glória,2018-10-06,1,2,ecamara@fernandes.com.br,+55 31 9955 1550
1889,40.223.461/4466-00,Moreira,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Jardim Rio Branco,2025-10-22,1,0,mouradiogo@goncalves.br,(021) 9839-5413
1890,30.411.761/4215-00,Aparecida S/A,9602-5,Cabeleireiros e similares,EPP,Simples Nacional,Jardim Rio Branco,2022-12-15,1,2,davigomes@castro.com.br,(011) 1634-7129
1891,96.863.647/0465-00,Leão,4771-7,Comércio farmacêutico,ME,Simples Nacional,Vila Margarida,2022-08-16,1,0,xpereira@azevedo.br,+55 71 7826 3848
1892,87.036.883/0048-00,Costa,9311-5,Academias e fitness,MEI,MEI,Alto da Boa Vista,2016-09-05,1,1,da-rosazoe@da.br,0900-990-8849
1893,31.592.291/2706-00,Martins,4921-3,Transporte rodoviário coletivo,EPP,Simples Nacional,Vila Bocaina,2020-06-20,1,0,davi-luccamarques@nunes.br,(071) 3880 8504
1894,04.062.911/8722-00,Ramos Martins - EI,4330-4,Acabamentos em construção,ME,Lucro Presumido,Vila Margarida,2022-08-29,1,0,luccamoreira@caldeira.org,+55 (031) 4275-4255
1895,83.018.179/6075-00,da Rosa,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Margarida,2019-02-28,1,2,gomesbianca@camara.com,+55 (081) 0371 3344
1896,97.499.799/0522-00,da Costa Sá - ME,4771-7,Comércio farmacêutico,MEI,MEI,Ilha Porchat,2016-10-18,1,0,knunes@almeida.br,+55 (071) 3793-5267
1897,86.565.818/9810-00,Cirino - EI,8599-6,Treinamento e capacitação,ME,Simples Nacional,Cidade Nautica,2022-09-06,1,1,zsiqueira@campos.gov.br,+55 (021) 8900 7627
1898,56.316.312/9755-00,Câmara,8512-1,Ensino fundamental,MEI,MEI,Vila Nova,2019-05-03,1,1,arthurabreu@silva.gov.br,0300-402-6202
1899,69.496.378/8119-00,Teixeira,5620-1,Serviços de alimentação,ME,Lucro Presumido,Vila Margarida,2019-12-30,1,0,icampos@goncalves.org,11 9180-3161
1900,82.013.071/6753-00,Fonseca Borges - ME,4120-4,Construção de edifícios,MEI,MEI,Vila Bocaina,2020-09-30,1,0,jesuslunna@gomes.com,84 7989 4746
1901,33.613.179/8549-00,Dias,5620-1,Serviços de alimentação,MEI,MEI,Vila Bocaina,2024-11-08,0,2,fonsecaeduarda@da.edu.br,+55 71 5169-3834
1902,90.372.954/5858-00,Peixoto S.A.,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Jardim Rio Branco,2018-03-19,1,2,benjamin88@ribeiro.gov.br,31 1846 2397
1903,99.812.743/9225-00,Farias Cassiano e Filhos,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Nova,2017-07-20,1,2,barrosryan@sales.com.br,+55 81 3747 0711
1904,41.925.814/7621-00,Marques da Luz Ltda.,6911-7,Atividades jurídicas,ME,Simples Nacional,Parque Bitaru,2025-06-18,1,0,qsales@aparecida.com.br,+55 (021) 6134-0228
1905,01.863.994/5413-00,da Conceição,5620-1,Serviços de alimentação,MEI,MEI,Vila Bocaina,2021-08-04,1,0,yfreitas@sales.br,81 7321-5870
1906,31.563.093/0796-00,Mendonça Araújo S.A.,5310-5,Atividades dos correios,EPP,Lucro Presumido,Vila São Jorge,2021-06-09,1,0,ravi-luccamoraes@da.gov.br,0500 179 5523
1907,96.459.872/4089-00,Marques S.A.,6911-7,Atividades jurídicas,MEI,MEI,Vila Nova,2021-01-07,1,1,machadomaria-fernanda@novaes.com.br,+55 (031) 0308 2417
1908,73.516.681/1339-00,Rezende Rocha - ME,5620-1,Serviços de alimentação,MEI,MEI,Parque Bitaru,2018-10-10,1,0,leandropimenta@sampaio.com,(061) 1418-8552
1909,72.173.402/4222-00,Brito,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Centro,2016-06-16,1,1,arthur-miguelmendes@da.br,+55 (084) 1494 0826
1910,98.306.323/6540-00,Ramos Ltda.,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Jardim Rio Branco,2018-11-30,1,0,barrosvalentim@fernandes.com,84 5565 7563
1911,44.424.842/0243-00,Moura Aragão S/A,5310-5,Atividades dos correios,ME,Simples Nacional,Vila Nova,2025-08-21,1,0,mayaoliveira@albuquerque.br,61 7502-2248
1912,94.765.118/6156-00,Barros,6920-6,Atividades contábeis,EPP,Simples Nacional,Jardim Rio Branco,2019-07-29,1,0,ecirino@silva.com,11 6060 8431
1913,47.539.891/3705-00,Duarte,6201-5,Desenvolvimento de software,MEI,MEI,Vila Margarida,2025-12-12,1,0,ucorreia@martins.org,81 4835-0200
1914,51.908.261/1035-00,Ramos Costa - EI,5611-2,Restaurantes e similares,ME,Lucro Presumido,Ilha Porchat,2023-08-18,1,0,gabrielafarias@da.com.br,+55 81 7344-8474
1915,99.202.376/6696-00,Gonçalves,4921-3,Transporte rodoviário coletivo,EPP,Lucro Presumido,Japuí,2019-12-15,1,0,marcelocasa-grande@silva.br,0900 628 7939
1916,38.619.411/8390-00,da Paz,5620-1,Serviços de alimentação,ME,Lucro Presumido,Catiapoa,2016-11-12,1,1,silveirasarah@da.gov.br,+55 31 0703-6189
1917,42.406.628/3463-00,Nunes,4330-4,Acabamentos em construção,EPP,Lucro Presumido,Japuí,2018-07-24,1,0,hramos@cassiano.com,+55 (011) 8747 2688
1918,43.751.866/9408-00,Martins,8650-0,Atividades de saúde humana,ME,Simples Nacional,Catiapoa,2018-10-13,1,0,fernandopacheco@da.gov.br,(084) 1396 0380
1919,43.826.928/5507-00,Cavalcante - EI,6920-6,Atividades contábeis,MD,Lucro Real,Japuí,2020-06-18,1,0,cassianobenicio@alves.org,(051) 0387 6580
1920,52.889.594/7039-00,Abreu,6911-7,Atividades jurídicas,MD,Lucro Presumido,Alto da Boa Vista,2021-01-26,1,1,anna-lizcassiano@da.com,(041) 9755-9241
1921,53.591.765/0471-00,Costa Pacheco e Filhos,4921-3,Transporte rodoviário coletivo,ME,Lucro Presumido,Cidade Nautica,2018-11-21,1,0,ida-rosa@rodrigues.com.br,+55 41 6947-7323
1922,09.954.288/7344-00,Peixoto,4771-7,Comércio farmacêutico,ME,Simples Nacional,Centro,2018-09-13,1,0,nunesnathan@monteiro.br,+55 51 3989 9126
1923,68.667.989/9470-00,Siqueira S.A.,4921-3,Transporte rodoviário coletivo,MEI,MEI,Vila Nova,2017-09-24,1,1,matteo73@freitas.com,+55 (031) 2999-9688
1924,06.901.497/1103-00,Sales,8599-6,Treinamento e capacitação,GR,Lucro Real,Jardim Rio Branco,2018-11-14,1,0,ipinto@ferreira.net,(031) 7217-3433
1925,56.756.650/5188-00,Cardoso,8630-5,Atividades de atenção à saúde,EPP,Lucro Presumido,Vila Margarida,2024-07-12,1,0,ana-vitoria02@silva.net,+55 (081) 3666-8026
1926,74.492.343/5969-00,Rocha Ltda.,6201-5,Desenvolvimento de software,ME,Simples Nacional,Vila Bocaina,2025-04-05,1,0,heloisarezende@marques.com,+55 (011) 5291 5407
1927,05.669.375/4024-00,Correia Viana e Filhos,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Vila São Jorge,2026-01-15,1,2,carolinada-conceicao@costa.com,(051) 7940-0503
1928,78.925.714/0250-00,Pereira,5310-5,Atividades dos correios,EPP,Lucro Presumido,Vila Margarida,2024-01-07,1,0,pedro-miguelpeixoto@da.br,+55 (071) 7733 1438
1929,76.264.816/3849-00,Moraes - EI,4330-4,Acabamentos em construção,ME,Lucro Presumido,Ilha Porchat,2020-05-07,1,0,tvargas@pastor.com.br,+55 84 0252-5315
1930,63.585.301/0127-00,Monteiro,9602-5,Cabeleireiros e similares,ME,Simples Nacional,Vila Nova,2018-12-04,1,1,wmacedo@almeida.br,0300 286 6288
1931,93.048.527/7586-00,da Mata - ME,7711-0,Locação de automóveis,EPP,Lucro Presumido,Vila Margarida,2025-03-16,1,1,nataliasouza@peixoto.org,+55 61 6557-2901
1932,56.203.634/4439-00,Barros,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila Bocaina,2016-07-09,1,0,caldeiramatheus@moreira.com,+55 (071) 2546-6573
1933,33.181.233/5761-00,Sampaio S.A.,4771-7,Comércio farmacêutico,MEI,MEI,Jardim Rio Branco,2018-07-22,1,0,bryan89@pacheco.com,11 6831 2743
1934,31.744.577/6262-00,Cirino,6202-3,Desenvolvimento de sistemas,ME,Lucro Presumido,Porto Grande,2022-10-24,1,1,antony71@pastor.org,+55 (051) 5187-1369
1935,50.898.977/4759-00,Pereira Novais S/A,7711-0,Locação de automóveis,EPP,Lucro Presumido,Esplanada dos Barreiros,2023-07-13,1,0,heloisacirino@araujo.com,+55 (061) 0389 1152
1936,85.295.377/4037-00,Sales,8650-0,Atividades de saúde humana,ME,Simples Nacional,Cidade Nautica,2018-09-02,1,0,rda-mota@abreu.net,21 5442 7528
1937,04.207.675/1497-00,da Costa Ramos - ME,9602-5,Cabeleireiros e similares,MEI,MEI,Cidade Nautica,2018-11-14,1,1,ncostela@da.net,0900 545 9029
1938,57.330.990/0094-00,Martins,8650-0,Atividades de saúde humana,MEI,MEI,Vila Margarida,2020-01-04,1,0,fonsecaemilly@nogueira.com.br,(084) 5172-2569
1939,58.234.453/8565-00,Correia e Filhos,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Bocaina,2022-11-25,1,2,arthur21@sales.gov.br,+55 (021) 4278 4278
1940,26.600.047/0911-00,Pereira,5620-1,Serviços de alimentação,ME,Simples Nacional,Ilha Porchat,2019-10-14,1,0,mda-mata@vieira.com.br,0300 537 7095
1941,56.119.989/9651-00,Peixoto Araújo e Filhos,4330-4,Acabamentos em construção,ME,Lucro Presumido,Alto da Boa Vista,2021-10-04,1,1,laura27@carvalho.br,(041) 4915-7189
1942,37.466.144/7761-00,Souza Aragão S/A,8599-6,Treinamento e capacitação,GR,Lucro Real,Esplanada dos Barreiros,2020-08-21,1,0,maria-fernandada-rosa@guerra.com,51 1993 7202
1943,04.796.668/2905-00,Pastor Sales S/A,9602-5,Cabeleireiros e similares,MD,Lucro Real,Vila Nova,2024-12-05,1,2,da-rosastella@vieira.gov.br,(041) 8575 6858
1944,99.508.914/2330-00,Cavalcanti S.A.,6920-6,Atividades contábeis,MD,Lucro Real,Vila São Jorge,2017-08-05,1,1,ipeixoto@araujo.br,51 6468 9825
1945,64.054.739/8622-00,Nascimento e Filhos,9311-5,Academias e fitness,ME,Simples Nacional,Parque Bitaru,2023-04-10,1,0,xalmeida@santos.com,+55 (031) 4402 4011
1946,31.866.047/4733-00,das Neves,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Vila Margarida,2021-08-22,1,0,agathaandrade@teixeira.edu.br,(051) 8928-0788
1947,85.247.442/0359-00,Leão,7490-1,Consultoria empresarial,EPP,Lucro Presumido,Parque Bitaru,2023-11-22,1,0,heitorfreitas@dias.br,(011) 6787 2367
1948,23.873.518/6647-00,Rocha,8599-6,Treinamento e capacitação,EPP,Simples Nacional,Porto Grande,2017-10-04,1,1,lda-cunha@freitas.com,(031) 8449 5374
1949,35.183.025/8534-00,Souza Cavalcante e Filhos,8599-6,Treinamento e capacitação,MEI,MEI,Vila Margarida,2019-10-22,1,1,anna-liz24@rezende.org,(041) 0322 0892
1950,15.398.852/1789-00,Siqueira,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Esplanada dos Barreiros,2020-10-24,1,1,isadoraoliveira@rezende.br,(061) 6363 2530
1951,98.412.865/5816-00,Albuquerque Marques Ltda.,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Glória,2024-09-26,1,0,noliveira@carvalho.com.br,+55 51 5824 7333
1952,83.193.489/1800-00,Rodrigues,4921-3,Transporte rodoviário coletivo,MD,Lucro Presumido,Catiapoa,2017-07-03,1,0,agathafogaca@moraes.com.br,81 8142-4342
1953,46.342.924/2195-00,Cassiano Santos e Filhos,5310-5,Atividades dos correios,EPP,Simples Nacional,Ilha Porchat,2018-02-15,1,0,zgomes@nunes.com.br,+55 84 5774 4300
1954,91.218.527/3411-00,Barros,4330-4,Acabamentos em construção,ME,Simples Nacional,Ilha Porchat,2019-06-24,1,0,larissaoliveira@santos.com,+55 31 9838 3305
1955,31.555.301/5303-00,Moreira,7711-0,Locação de automóveis,ME,Simples Nacional,Catiapoa,2023-05-12,1,0,camargohenrique@dias.br,+55 (031) 4039 5928
1956,77.811.096/5984-00,Gonçalves Melo - EI,8650-0,Atividades de saúde humana,MEI,MEI,Centro,2021-09-09,1,0,gabriela83@melo.net,0900-102-2322
1957,66.345.418/2991-00,Cavalcante,6911-7,Atividades jurídicas,MEI,MEI,Parque Bitaru,2026-01-28,1,2,marcelamoreira@ferreira.gov.br,+55 (021) 0205-4782
1958,20.641.910/6166-00,Azevedo Ltda.,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Vila São Jorge,2016-09-01,1,0,albuquerquerebeca@ribeiro.com.br,(031) 2228 9978
1959,82.242.168/2682-00,da Costa Abreu S/A,7490-1,Consultoria empresarial,EPP,Simples Nacional,Centro,2023-04-05,1,0,cpinto@lima.com.br,+55 (084) 6059-5599
1960,62.699.620/8347-00,das Neves,7490-1,Consultoria empresarial,EPP,Lucro Presumido,Vila São Jorge,2019-02-23,1,1,felipe28@andrade.br,(041) 5675 7155
1961,59.325.722/8703-00,Moura,7490-1,Consultoria empresarial,MD,Lucro Presumido,Centro,2020-12-05,1,0,lara89@pires.edu.br,(081) 6584 9413
1962,74.859.724/3871-00,Machado Costela Ltda.,6201-5,Desenvolvimento de software,EPP,Simples Nacional,Vila Nova,2017-09-13,1,0,mateus34@machado.com.br,+55 81 9840 5809
1963,52.058.028/6060-00,Gonçalves,6920-6,Atividades contábeis,GR,Lucro Real,Cidade Nautica,2020-01-04,1,0,julianamachado@lopes.br,81 5653-6172
1964,24.065.474/7695-00,da Mata,6201-5,Desenvolvimento de software,ME,Simples Nacional,Glória,2017-07-15,0,1,goncalveskamilly@sa.com,+55 (041) 4188-5080
1965,18.985.664/3016-00,Silveira,9311-5,Academias e fitness,EPP,Simples Nacional,Cidade Nautica,2017-03-03,1,0,ealbuquerque@correia.gov.br,+55 61 3483 2126
1966,23.887.888/7656-00,Dias,6920-6,Atividades contábeis,MD,Lucro Real,Glória,2020-04-04,1,0,nina43@sa.edu.br,+55 (011) 2676-9367
1967,36.062.290/1138-00,Porto,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Vila Margarida,2023-12-19,1,0,maria-vitoria29@brito.net,(011) 2450-5400
1968,94.719.903/8035-00,Ferreira,8630-5,Atividades de atenção à saúde,MEI,MEI,Ilha Porchat,2022-02-18,1,0,kamillymontenegro@fonseca.edu.br,(051) 1389 7952
1969,38.294.419/1479-00,Azevedo Montenegro S/A,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Jardim Rio Branco,2018-05-19,1,0,luiz-henrique89@lopes.gov.br,(071) 6435 2136
1970,72.839.516/7309-00,Alves,6920-6,Atividades contábeis,MEI,MEI,Cidade Nautica,2019-09-28,1,0,rnascimento@lopes.br,0500 470 4052
1971,67.084.886/8656-00,Borges,4330-4,Acabamentos em construção,EPP,Simples Nacional,Vila Nova,2021-07-12,1,2,freitaskaique@duarte.org,(031) 3240-3499
1972,82.282.801/8323-00,Rios - EI,5611-2,Restaurantes e similares,MEI,MEI,Vila São Jorge,2025-03-22,1,0,stephany34@alves.gov.br,+55 (041) 1213-2201
1973,88.568.467/6780-00,Gonçalves Ltda.,6202-3,Desenvolvimento de sistemas,MEI,MEI,Porto Grande,2025-08-19,1,0,cnovaes@dias.com,+55 (081) 9901-8061
1974,83.744.959/7521-00,Mendes Vargas S.A.,7711-0,Locação de automóveis,EPP,Lucro Presumido,Vila São Jorge,2016-08-31,1,1,pazevedo@da.edu.br,(071) 5703-7295
1975,55.592.897/4874-00,Fernandes Leão Ltda.,4120-4,Construção de edifícios,MEI,MEI,Parque Bitaru,2024-08-03,1,0,ocarvalho@da.edu.br,(051) 2495-3212
1976,62.675.119/9764-00,Souza,7490-1,Consultoria empresarial,MEI,MEI,Esplanada dos Barreiros,2016-05-20,1,1,ebarros@camargo.br,+55 (081) 4902-8638
1977,51.564.196/7896-00,Ferreira,8630-5,Atividades de atenção à saúde,GR,Lucro Real,Vila São Jorge,2021-01-02,1,0,da-rochapietro@silveira.br,+55 (011) 9767 3657
1978,35.820.163/0159-00,Rodrigues,6201-5,Desenvolvimento de software,MEI,MEI,Alto da Boa Vista,2016-05-31,1,2,diego41@pires.com.br,(041) 6056-3018
1979,42.284.834/9276-00,Novais,5611-2,Restaurantes e similares,MD,Lucro Presumido,Porto Grande,2016-07-27,1,0,esteraragao@jesus.gov.br,+55 (084) 3337-9816
1980,01.804.033/4801-00,Marques,6202-3,Desenvolvimento de sistemas,MEI,MEI,Vila Bocaina,2017-10-07,1,0,kcasa-grande@ferreira.com,(051) 6837 9129
1981,35.866.715/5446-00,Guerra Pereira Ltda.,6911-7,Atividades jurídicas,ME,Simples Nacional,Parque Bitaru,2024-11-30,1,0,gaelteixeira@da.br,(061) 8911-7209
1982,26.096.746/2720-00,Lopes Barros S/A,6920-6,Atividades contábeis,MEI,MEI,Alto da Boa Vista,2017-02-06,1,0,anthony-gabriel74@novaes.com,+55 (071) 7265 0927
1983,49.911.928/5672-00,Moraes Araújo S.A.,4120-4,Construção de edifícios,MEI,MEI,Porto Grande,2019-11-17,1,1,maria-vitoria82@sousa.com.br,81 2764-7023
1984,15.538.307/7558-00,Teixeira e Filhos,6920-6,Atividades contábeis,MEI,MEI,Japuí,2017-03-31,1,0,moreiraana-liz@mendes.org,0500 859 1689
1985,64.395.678/4460-00,Sampaio,5620-1,Serviços de alimentação,ME,Lucro Presumido,Japuí,2023-11-08,1,0,lmacedo@cunha.edu.br,+55 61 9520-9853
1986,75.199.198/1775-00,Brito - ME,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Ilha Porchat,2022-11-16,1,0,luiz-gustavo03@viana.org,0500 063 1905
1987,14.925.316/4982-00,Albuquerque,5611-2,Restaurantes e similares,MEI,MEI,Cidade Nautica,2016-04-22,1,1,augustocamargo@duarte.com.br,+55 31 7119 2707
1988,97.477.656/5907-00,Barbosa,4330-4,Acabamentos em construção,MEI,MEI,Vila Nova,2016-11-30,0,2,bsilva@marques.com.br,61 2541-6133
1989,94.343.687/7156-00,Fogaça,6911-7,Atividades jurídicas,ME,Lucro Presumido,Jardim Rio Branco,2025-05-29,1,0,mendoncarael@camargo.org,+55 21 0270 7261
1990,09.490.763/4153-00,da Costa Pires e Filhos,5620-1,Serviços de alimentação,MEI,MEI,Jardim Rio Branco,2018-03-27,1,0,omachado@pereira.com,61 9043 1652
1991,00.115.477/3494-00,Araújo Montenegro - ME,8511-2,Educação infantil,EPP,Lucro Presumido,Vila Margarida,2017-02-15,1,1,leticiamartins@sa.net,+55 21 1738 4809
1992,87.225.578/5641-00,Moura,7490-1,Consultoria empresarial,MEI,MEI,Jardim Rio Branco,2025-04-20,1,0,jvargas@goncalves.com.br,11 3570 2589
1993,16.855.739/5232-00,da Rosa,8630-5,Atividades de atenção à saúde,EPP,Lucro Presumido,Cidade Nautica,2023-06-01,1,2,nmonteiro@jesus.com,+55 81 4814-3898
1994,09.579.475/8166-00,Melo Vasconcelos Ltda.,6920-6,Atividades contábeis,MEI,MEI,Esplanada dos Barreiros,2020-03-20,0,0,heloisalima@dias.org,(084) 3634 9850
1995,13.623.347/0407-00,Peixoto,4771-7,Comércio farmacêutico,MEI,MEI,Vila Nova,2016-12-02,1,2,nlopes@nunes.com.br,81 4105 0821
1996,14.797.341/8559-00,Nogueira,7711-0,Locação de automóveis,MEI,MEI,Vila Nova,2025-03-22,1,0,raul54@camargo.br,+55 31 5941 0943
1997,45.601.703/9610-00,Moreira,6202-3,Desenvolvimento de sistemas,EPP,Simples Nacional,Parque Bitaru,2017-04-01,1,0,vinicius52@nascimento.br,0500 977 5216
1998,01.706.794/9078-00,Garcia e Filhos,6920-6,Atividades contábeis,ME,Simples Nacional,Vila Nova,2022-05-04,1,0,emachado@andrade.com.br,61 8013 5085
1999,55.162.159/3896-00,Pires,4921-3,Transporte rodoviário coletivo,MEI,MEI,Esplanada dos Barreiros,2018-06-16,1,0,stellagarcia@moraes.br,84 1853-1821
2000,67.355.896/0707-00,da Paz Almeida S.A.,4330-4,Acabamentos em construção,ME,Lucro Presumido,Catiapoa,2026-01-25,1,0,pcassiano@goncalves.com,(031) 1976-2602
